client_id,y_proba,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,has_deposits_enc,loan_enc,has_insurance_enc,has_mortgage_enc,marital_enc,education_enc,gender_enc,job_enc,last_balance,mean_balance,min_balance,max_balance,currency,currency_enc
1073090603,0.7512215619345964,47.0,blue-collar,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,1,8188.963842110424,8229.341385909547,8136.088292864596,8302.509033288468,CZK,0
1735338314,0.7511466805978583,61.0,retired,divorced,primary,M,yes,no,n,no,1,0,0,0,0,0,1,5,3596.254683669168,3626.6963192585195,3482.5331369971045,3810.4954351939473,CZK,0
1913834810,0.7509630443177182,60.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,3328.7603626324976,3315.0115461770033,3202.459960833961,3395.3142703298076,CZK,0
1839654623,0.7509586707428081,67.0,retired,divorced,secondary,M,yes,no,n,no,1,0,0,0,0,1,1,5,717.3328659374606,706.5716014151421,581.1429159609058,806.6321216590763,CZK,0
1103292750,0.7508895801631639,61.0,housemaid,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,3,2632.2314376560066,2581.86510896319,2495.547491056938,2708.8917720283034,CZK,0
520573111,0.7506240174933594,67.0,retired,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,5,756.1557524023723,705.3377456742005,570.058317427602,896.7216228886051,CZK,0
1299020569,0.7504189882718187,59.0,retired,married,primary,M,yes,no,y,no,1,0,1,0,1,0,1,5,3737.6245354319594,3653.4192442732,3552.546714235272,3757.527333468312,CZK,0
1112741786,0.750393945668064,54.0,management,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,4,5550.887901470916,5474.635245179068,5351.836516698534,5557.469562214711,CZK,0
1700046802,0.7503729151494893,65.0,retired,married,tertiary,M,yes,no,y,no,1,0,1,0,1,2,1,5,1891.4355479956591,1985.2099296973174,1781.0356610580627,2126.0091590521392,CZK,0
1860874505,0.7502065774283724,41.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,11072.981146476588,11015.942297473479,10897.514487116916,11125.46234577155,CZK,0
1779457377,0.7501737503174238,67.0,management,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,4,348.0034983525059,352.84853403971607,230.20154460300628,447.44030423480524,CZK,0
1850747672,0.7494893306780165,62.0,housemaid,married,unknown,F,yes,no,y,no,1,0,1,0,1,3,0,3,2016.6316749192479,2035.9315401191247,1965.6262126420604,2104.8736699847072,CZK,0
560680376,0.7494050794468206,49.0,admin.,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,0,6618.268518243036,6590.91882009051,6510.930448873475,6694.618495514621,CZK,0
1036425411,0.7493517470469664,65.0,housemaid,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,3,726.4283191022331,718.891125957647,596.7010919771568,808.9412711550062,CZK,0
1846266634,0.7493416983252775,56.0,management,married,unknown,F,yes,no,n,no,1,0,0,0,1,3,0,4,4662.872476366906,4622.196647558298,4504.752723741839,4721.604085202449,CZK,0
961508228,0.7490626845569999,68.0,retired,divorced,primary,F,yes,no,n,no,1,0,0,0,0,0,0,5,214.95021221489375,243.45596692785406,46.36137003269371,394.82496670262594,CZK,0
994016480,0.7488364310358897,56.0,admin.,single,secondary,M,yes,no,y,no,1,0,1,0,2,1,1,0,4009.1004820926387,4114.992614353336,4009.1004820926387,4222.369024823762,CZK,0
1293597874,0.7487108097639724,67.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,843.841066789003,952.9954293517333,843.841066789003,1132.170601918715,CZK,0
857248685,0.7484501184754265,61.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,3036.252780644466,3111.8307955892305,2984.1513125873616,3218.967782310456,CZK,0
1249850747,0.7483333341977989,61.0,admin.,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,0,1363.03523706684,1332.7073839262093,1202.7682688820385,1416.6741708489196,CZK,0
1457722003,0.7483304616063332,64.0,housemaid,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,3,863.4470853440414,780.2138507251132,678.2658774115531,932.021413448799,CZK,0
417583893,0.7482589881241513,61.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,2869.9717903634196,2914.2176127215407,2805.6177215412326,3009.93000427366,CZK,0
688245272,0.748213107836667,63.0,retired,married,secondary,F,yes,no,y,no,1,0,1,0,1,1,0,5,1700.4518182394816,1586.584295036315,1426.0360133367842,1738.583401351417,CZK,0
701467722,0.7481607618734182,59.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,3345.679175781917,3341.0602993345483,3189.2246313771984,3454.9395221409004,CZK,0
113446587,0.7480222007814776,65.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,1014.252186229234,996.9068545251059,804.2979502077671,1098.6939643024814,CZK,0
842748398,0.7480126411617202,59.0,retired,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,5,3504.0491571704065,3442.3741303633533,3351.7637761183446,3610.118653027267,CZK,0
767711021,0.7479221091298198,66.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,942.658245558297,1007.8949897372519,916.1889757487018,1174.0970512261617,CZK,0
1123517276,0.7479037071240653,68.0,retired,divorced,primary,F,yes,no,y,no,1,0,1,0,0,0,0,5,358.7030608495154,468.3091900987356,336.8895829002548,678.0667870515825,CZK,0
1950549366,0.7478367397909896,67.0,retired,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,5,423.8621217888765,450.7706182722854,332.36494074645884,625.7520824042955,CZK,0
798556559,0.747799538238082,65.0,retired,divorced,secondary,F,yes,no,n,no,1,0,0,0,0,1,0,5,905.4733916151902,831.5146247113269,641.3564437998145,977.3829073675079,CZK,0
1645044636,0.7476589093469891,67.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,298.26967092642764,402.9686845319919,244.36674534969004,540.3409673938274,CZK,0
1174377874,0.7475061954597656,62.0,housemaid,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,3,1560.1232554992828,1529.0989587343365,1380.4955102827626,1612.9495736827225,CZK,0
1674968762,0.7474375814582679,64.0,retired,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,5,1546.4720452749737,1586.142337683575,1436.7035964192066,1715.8743702606514,CZK,0
291716551,0.7469306121808896,62.0,management,married,tertiary,F,yes,no,y,no,1,0,1,0,1,2,0,4,1860.427964265877,1854.5850924389647,1761.6614568881505,1979.4706200264186,CZK,0
1855487062,0.7467255470222346,63.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,1570.5697355953712,1499.9508526696434,1386.6981912359963,1666.606358751407,CZK,0
1369448242,0.7466208365677116,63.0,blue-collar,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,1,623.9180800236076,653.2084537393886,577.8483907766357,738.2773199129166,CZK,0
1031373895,0.7465738279224539,65.0,management,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,4,597.2118554371098,589.683354019138,459.32747055999926,734.4163973168016,CZK,0
1773782451,0.746515265115492,53.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,6867.596936666376,6839.25928059193,6752.9160883623,7013.018069165812,CZK,0
798486882,0.7464419240746255,66.0,housemaid,married,primary,M,yes,no,y,no,1,0,1,0,1,0,1,3,21.423424906682122,63.64332932212407,-9.006379232457661,205.82425841801341,CZK,0
1862751726,0.7463498217667917,52.0,self-employed,married,tertiary,M,yes,no,y,no,1,0,1,0,1,2,1,6,6618.098099919058,6641.708747238016,6475.319480488214,6789.372195390166,CZK,0
1180838322,0.7463239846547455,64.0,retired,married,tertiary,M,yes,no,y,no,1,0,1,0,1,2,1,5,1573.459579177293,1656.759231146305,1537.6370302685255,1833.8786211023494,CZK,0
125847324,0.746265823225653,59.0,housemaid,divorced,primary,F,yes,no,n,no,1,0,0,0,0,0,0,3,2562.8961940853364,2514.8839238698633,2423.495102656374,2621.2465116606427,CZK,0
194820011,0.7461541395328793,68.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,-114.40721201067376,-1.7275722530765603,-176.2911047080486,135.74050312042618,CZK,0
1545780797,0.7461394757579544,58.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,3382.2691470207133,3363.776708855725,3264.8201097711253,3502.12098250119,CZK,0
129683368,0.7460376120608481,56.0,blue-collar,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,1,3515.7814321711667,3472.994007332006,3375.008715214217,3675.7701157597653,CZK,0
1076569660,0.7460070172300627,53.0,services,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,7,6171.787385793846,6175.539579373527,6076.055002206865,6268.447837015259,CZK,0
1981420051,0.7459529965392782,58.0,management,divorced,unknown,M,yes,no,n,no,1,0,0,0,0,3,1,4,3065.620405899475,2993.8504106333257,2890.263147133131,3081.571741412098,CZK,0
1541066421,0.7459133863333405,66.0,retired,divorced,unknown,F,yes,no,n,no,1,0,0,0,0,3,0,5,114.02912807276203,37.21658436997538,-80.04207967564847,189.86959219845832,CZK,0
428297049,0.7458863566692986,63.0,retired,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,5,1748.060629868695,1783.5228012689759,1666.8107435599961,1954.1098434923633,CZK,0
917042133,0.745847075949985,66.0,self-employed,married,tertiary,F,yes,no,y,no,1,0,1,0,1,2,0,6,219.1067563445956,140.57749710253825,-7.355938997408629,233.0849341439274,CZK,0
1682504381,0.745804560866121,57.0,blue-collar,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,1,3080.8618793493024,3117.591173227376,3004.5766377180303,3228.318357137793,CZK,0
1137273203,0.7456007835331545,34.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,13047.179777904672,12989.476655589166,12915.576762475326,13068.768061920564,CZK,0
1085755037,0.7454122466994745,49.0,entrepreneur,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,2,6269.952199449621,6193.844122631247,6071.392040912513,6304.994568041952,CZK,0
1820526539,0.7453907737596055,58.0,management,divorced,secondary,F,yes,no,y,no,1,0,1,0,0,1,0,4,3174.318039616973,3163.017370934831,3049.0170260897953,3261.0975158561187,CZK,0
279924501,0.7453738850215809,57.0,blue-collar,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,1,2872.364359222647,2892.905577155592,2798.2287218078977,2973.76244753187,CZK,0
1519698194,0.7451580465667184,48.0,housemaid,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,3,7161.235807140868,7189.933457966604,7044.245232972969,7274.942850960528,CZK,0
385636020,0.7449799368127396,66.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,148.90157414901392,190.49766998240779,41.0595905942819,274.4934103261378,CZK,0
986367470,0.7447301723189128,53.0,blue-collar,divorced,primary,M,yes,no,y,no,1,0,1,0,0,0,1,1,4398.349672232992,4394.17609439961,4270.938879655688,4490.079852476546,CZK,0
888940664,0.7445901083401799,63.0,retired,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,5,913.5431011318735,792.2943129905658,672.1870708343347,913.5431011318735,CZK,0
1874041256,0.7445139838936691,65.0,retired,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,5,331.0869256606873,276.01957825679085,131.2492465001136,420.82839793003285,CZK,0
1671061556,0.7444362341787929,58.0,retired,divorced,tertiary,F,yes,no,y,no,1,0,1,0,0,2,0,5,3276.6273571861,3249.0637616943523,3144.7287856099583,3379.4631694114623,CZK,0
1610109463,0.74433917049495,66.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,154.47258396870666,219.73830179823574,111.13702590858216,332.3326534093894,CZK,0
969611902,0.7443015643164558,29.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,15404.947602632523,15469.504866066754,15398.18564732282,15605.642092231506,CZK,0
1233681880,0.7441539272996803,60.0,admin.,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,0,1522.525796062096,1609.0876510974379,1522.525796062096,1768.1180380855992,CZK,0
1705488029,0.7439583076577453,58.0,admin.,divorced,secondary,M,yes,no,y,no,1,0,1,0,0,1,1,0,1933.2247134028223,1940.2766139492758,1847.7008461293167,2036.9325942439523,CZK,0
1841111452,0.7438732376856082,62.0,retired,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,5,1698.8227721558974,1722.119354824885,1618.9637306881189,1871.156754178282,CZK,0
110184592,0.7435833404466257,64.0,retired,divorced,primary,F,yes,no,n,no,1,0,0,0,0,0,0,5,379.24973928155396,305.68931993238215,194.38307174965888,397.2479188924792,CZK,0
1710197841,0.7435086131720475,65.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,56.9499965731281,20.056017792730934,-59.66607883124687,116.16312340829725,CZK,0
250622254,0.7432338389068188,60.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,2196.496890926144,2276.925729457682,2171.1668381970203,2367.5138348790733,CZK,0
1440064523,0.7432090751325899,60.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,2609.6584604277914,2707.916308440144,2609.6584604277914,2844.9214581238443,CZK,0
240766361,0.7430351623086073,53.0,technician,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,9,6185.50239420323,6183.205119851345,6099.2536360753575,6308.9221567463555,CZK,0
1144671823,0.7429168563256072,63.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,624.3280143554707,480.66891365473714,390.84208541248745,643.6691319859448,CZK,0
291874222,0.7428174685998639,62.0,blue-collar,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,1,201.29996608845315,183.9852864299839,81.0365137648721,266.71385731163826,CZK,0
495201064,0.7427535072759989,57.0,admin.,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,0,2114.676728680236,2122.869687239173,2004.642095257071,2207.8041553541184,CZK,0
1169741040,0.7426223814077558,62.0,blue-collar,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,1,225.62124247903313,192.1920943144763,104.68241873470762,322.9588623378062,CZK,0
1516126670,0.742593045774273,42.0,unknown,single,unknown,F,yes,no,n,no,1,0,0,0,2,3,0,11,11150.205523856614,11143.217380770286,11063.328639715597,11249.11253368349,CZK,0
619418291,0.7425827955965715,62.0,management,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,4,1130.9120334677257,1131.58180015608,1019.0537686521665,1276.5198507246798,CZK,0
514069302,0.7424283693978166,57.0,admin.,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,0,2165.5618561770493,2219.7456560768455,2153.8346405100065,2301.386855435765,CZK,0
1695930532,0.7424203876453157,59.0,blue-collar,divorced,primary,F,yes,yes,n,no,1,1,0,0,0,0,0,1,1293.2080616073385,1262.870402697913,1190.8541760178402,1330.0796776249717,CZK,0
319214017,0.7422578574304975,51.0,technician,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,9,6841.474308781295,6854.758098153723,6771.0151165155,6945.353196382028,CZK,0
518004075,0.7422198510745874,60.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,1727.5270733520788,1564.7437193009287,1386.7187662953677,1727.5270733520788,CZK,0
649981170,0.7417816949209234,65.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,240.20243404383265,319.8805056747027,203.3035556340089,470.8122615490091,CZK,0
499454740,0.7416864597073815,50.0,blue-collar,married,primary,M,yes,no,y,no,1,0,1,0,1,0,1,1,4992.8055416920315,4987.316083957492,4923.920597302851,5054.04523256103,CZK,0
646016313,0.7415434537048077,64.0,retired,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,5,462.4198625589521,458.04091372791066,322.30837834976876,648.7893538824802,CZK,0
1295398445,0.7415338642250378,56.0,management,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,4,3309.4552712431846,3288.936104682271,3123.641521998317,3394.585836897825,CZK,0
1959314559,0.7414544348058515,59.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,2398.8941952102587,2404.425922606899,2264.3769550620964,2524.501501500926,CZK,0
1312493715,0.7413711836340582,46.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,9184.777806753764,9302.881929529442,9184.777806753764,9427.808572121145,CZK,0
1968263874,0.7413710913083464,53.0,admin.,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,0,3745.6373793423168,3760.2075919097433,3678.7592613003467,3931.6396140078446,CZK,0
1596777398,0.7413419269446423,62.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,1411.9542223666954,1486.577114297345,1343.9524096527996,1638.6825890963514,CZK,0
1705948953,0.7413316662926517,66.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,88.96908551823657,5.611221036612084,-83.13657476525302,88.96908551823657,CZK,0
437454112,0.7412327996467515,50.0,admin.,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,0,4835.035315638843,4848.6474464750545,4748.87964508929,4960.102244479888,CZK,0
558270578,0.7411851002577466,59.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,2189.249880798897,2233.2183442532473,2114.0732682308117,2347.5691247118066,CZK,0
668935208,0.7411396548021267,49.0,entrepreneur,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,2,5755.796788417874,5774.441524848622,5596.8238906609895,5870.542372871851,CZK,0
1438007582,0.7410161562527997,57.0,housemaid,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,3,2743.0247450045285,2792.6783269089074,2693.877614218173,2904.6311938630824,CZK,0
1653287139,0.7410078734436293,55.0,blue-collar,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,1,3351.9257602383777,3496.5838844530817,3351.9257602383777,3598.6309732308428,CZK,0
505967509,0.7410056186451789,62.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,1110.6399885400374,1061.4373710870238,863.1111964411699,1261.1660668291752,CZK,0
1627076302,0.740887876841709,61.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,1017.121247711081,1005.8379188420101,932.5208302788718,1080.8882820486533,CZK,0
1862055493,0.7408044567402444,60.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,1865.933872736204,1851.5642886919875,1713.7481380074269,1999.0719521493825,CZK,0
163740344,0.7406062991199667,61.0,retired,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,5,1313.3923112650682,1280.4796642744209,1159.5406449038824,1413.5357824423384,CZK,0
278978041,0.7405568630660085,60.0,retired,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,5,1722.482859158844,1682.4935487458654,1568.4268237858255,1825.6429094232378,CZK,0
1641594476,0.7403568882255904,63.0,housemaid,married,primary,M,yes,no,y,no,1,0,1,0,1,0,1,3,83.12109285437856,101.38191706658398,15.701436121120693,242.8198158382355,CZK,0
474719191,0.7403232205191731,61.0,management,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,4,1009.1768049181727,1001.2230458088517,908.1056356661509,1108.4546927765462,CZK,0
117884654,0.7400710498519014,57.0,blue-collar,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,1,2073.5699794552816,2120.860619531836,2013.5268978077656,2239.9846154614957,CZK,0
608042516,0.7399137414288155,64.0,retired,married,unknown,F,yes,no,y,no,1,0,1,0,1,3,0,5,533.2735279407386,691.2508865440991,533.2735279407386,826.610398294875,CZK,0
1374947582,0.7398752773223184,50.0,admin.,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,0,4209.071120818831,4111.699309640786,4025.7723166468872,4209.071120818831,CZK,0
1654469501,0.7397801125249979,46.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,7328.066341743821,7333.812643453834,7261.308831027368,7487.677051113336,CZK,0
755949984,0.7396834802410663,58.0,unknown,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,11,4120.5752222226665,4153.667015284161,3954.541788331703,4270.0421044776685,CZK,0
1272061980,0.7396433827732177,63.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,182.69010051442137,45.90115416138962,-118.62170144229438,253.92489241076214,CZK,0
1534083668,0.7395620359228061,60.0,blue-collar,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,1,608.7201130777956,622.6773916556656,555.1950053743755,741.9697934766785,CZK,0
1793935094,0.7395516783833417,56.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,1743.3234971493641,1696.9730513303507,1608.6079927310295,1772.0460730234327,CZK,0
1999193934,0.7394785975440542,57.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,2644.2711675229784,2656.3089964981946,2593.4560398373274,2791.956820812454,CZK,0
1273157667,0.7390602249542236,62.0,retired,married,unknown,F,yes,no,n,no,1,0,0,0,1,3,0,5,784.0508034208202,806.0805818219012,655.5171883191834,936.0486405648539,CZK,0
1755845793,0.7389220696310255,64.0,retired,married,unknown,F,yes,no,n,no,1,0,0,0,1,3,0,5,-15.45380398431059,21.09935030006473,-138.41936587831435,157.00430413742328,CZK,0
1895866203,0.7388269218334621,40.0,self-employed,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,6,10309.96246696891,10362.230012696204,10224.165266665637,10503.247951445599,CZK,0
575036937,0.7387729325043283,58.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,2172.8294410112953,2083.7006532190153,1944.3835682381048,2259.8984234509953,CZK,0
1297439756,0.7387581447472223,30.0,entrepreneur,married,secondary,M,yes,yes,n,no,1,1,0,0,1,1,1,2,12866.210568507922,12733.533096809553,12622.286907545795,12866.210568507922,CZK,0
708404925,0.7386804398115288,31.0,technician,married,unknown,M,yes,no,n,no,1,0,0,0,1,3,1,9,14548.695079434448,14538.179790285203,14436.27448695736,14655.427585049832,CZK,0
1850604245,0.7386585342407296,57.0,housemaid,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,3,2268.6161375571114,2321.2442655359196,2230.589143621264,2412.919607672804,CZK,0
1989473521,0.7386428508398417,53.0,admin.,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,0,2919.414602441983,2897.9881809914837,2756.2219468257745,2968.920888591118,CZK,0
1037290582,0.738577420043993,59.0,management,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,4,1349.2706244748395,1316.8158014536423,1223.0411613982242,1381.277782738356,CZK,0
574961634,0.7384358147264517,62.0,housemaid,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,3,-27.477504032473014,-11.65289295398048,-107.23972675364983,57.33864586167158,CZK,0
507208091,0.738228899793633,55.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,3382.0584658178955,3337.5636424190993,3216.968936215308,3482.8657943482917,CZK,0
1288585447,0.7380378327180495,62.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,506.9488816426233,564.8662890272292,456.4705193027902,724.8281735627086,CZK,0
1940869832,0.7379811579683146,59.0,blue-collar,divorced,primary,M,yes,no,n,no,1,0,0,0,0,0,1,1,912.6117571898151,981.9553819508948,861.5674524850465,1094.699964386174,CZK,0
1624645525,0.737925947686167,58.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,3359.8151181245707,3408.3187910907404,3287.705112722871,3547.4216859138864,CZK,0
1476844100,0.7376515547712487,58.0,admin.,married,secondary,F,yes,no,y,no,1,0,1,0,1,1,0,0,792.3090516147824,830.7199558830969,769.0079208444524,899.5154829587439,CZK,0
1168443389,0.7375551305993132,36.0,technician,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,9,12263.091213333642,12269.973220753407,12106.70420592932,12359.18462081733,CZK,0
1119169528,0.7375381321286378,64.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,-59.40631790597321,28.024597239526955,-106.93428136649416,190.2980580358992,CZK,0
1174814440,0.7374081271869346,61.0,retired,divorced,secondary,F,yes,no,n,no,1,0,0,0,0,1,0,5,888.754637532501,931.0394703232835,810.9458964417471,1035.3720304196436,CZK,0
1494093660,0.7373479206254728,54.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,3614.2979596317928,3547.622643359706,3348.925159818138,3697.186279028919,CZK,0
987840125,0.7373322862900301,60.0,blue-collar,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,1,410.93125660680977,480.76297601380026,379.57432896532544,610.5055688002356,CZK,0
1568805517,0.7372181254305612,59.0,self-employed,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,6,1995.3380520884837,2036.5359758550383,1942.7542437478653,2167.4140343872527,CZK,0
189245625,0.7371012546147869,61.0,retired,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,5,1002.849158393448,1043.5487877364917,882.6767271182641,1213.6370193587672,CZK,0
776511350,0.7370222473498735,44.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,7776.103151389148,7810.736147736142,7672.535834365959,7964.58736171831,CZK,0
1575558594,0.7369641309063348,48.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,5721.52733916583,5684.224020149164,5595.659814241406,5783.079214146009,CZK,0
1693728418,0.7369262869886586,55.0,admin.,married,unknown,F,yes,no,n,no,1,0,0,0,1,3,0,0,2023.344344319604,2053.983823047036,1911.9377158510288,2164.1096798078424,CZK,0
1679831625,0.7368650763798393,40.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,9365.695964673212,9374.240641183755,9271.34526489128,9544.335011578705,CZK,0
1117664449,0.7368254925691768,58.0,retired,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,5,1978.0618503315302,1978.6043121497776,1879.8278841812628,2114.6418106998904,CZK,0
1514510507,0.7367335337873254,59.0,retired,married,primary,M,yes,no,y,no,1,0,1,0,1,0,1,5,1214.977986997822,1096.2959861239328,917.2800711940572,1233.1622062303547,CZK,0
1977393265,0.7366759889220866,60.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,556.2174992515799,463.36733189607224,380.4925427494029,594.0513883719996,CZK,0
1589909388,0.7366461546070355,61.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,291.7531436541577,274.86773349491915,170.5535631300349,372.0224808630279,CZK,0
325186479,0.7366088162267607,62.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,-39.99072615484996,3.7446392253209435,-67.69239572563757,68.52547064305992,CZK,0
1825147455,0.7364167978857501,63.0,self-employed,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,6,6.246604705268666,-27.40490769017541,-145.5220279211696,123.02730922021132,CZK,0
1659251268,0.7362976256552309,60.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,1015.8612029599606,968.4848645792671,816.594428704775,1143.69618552036,CZK,0
1557295007,0.7362637372835774,60.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,1763.0569450005844,1733.4937118049047,1672.4863190070673,1790.8538443077,CZK,0
141547777,0.7362174245101829,62.0,retired,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,5,47.64120923490835,4.331407002615693,-166.81720634902047,122.3932649248194,CZK,0
310061302,0.7362036252627774,60.0,retired,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,5,676.5601362225073,524.7713831314641,284.40217410312675,683.1614885830472,CZK,0
