has_deposits_enc,age,last_balance,min_balance,has_mortgage_enc,max_balance,mean_balance,job_enc
1,29,472.6175933521869,327.13815938576204,0,548.6353111905431,450.8201525262148,11
1,27,5271.674517319106,5181.696294918169,0,5359.498339150813,5274.896039837397,8
1,30,254.03716695720416,166.40896128586678,1,341.1802854571408,267.6003086864569,0
1,34,3294.166600196866,3191.6121924081826,1,3373.223431193796,3289.4610375885427,4
1,29,1594.190189825833,1483.8538184920671,0,1672.5972920625206,1575.0221256175823,6
1,39,1739.3773357783734,1684.8073572619246,0,1927.5270779973343,1812.6866258989462,4
0,37,1703.802452568586,1608.7047532776296,1,1784.6562620843022,1686.6088695008837,7
1,21,141.39510051508955,46.639106730869756,0,221.74100089604462,134.74755634811888,8
1,28,1893.4999935281592,1823.5277927422567,0,2030.7229888579232,1932.1566224445673,8
1,33,39.480886527190265,39.480886527190265,1,254.62711808414238,140.14330807736394,1
1,28,334.37899488981054,244.2346917457972,0,439.56358503834326,340.75635296587893,11
1,29,951.7154048444853,912.1579491368833,0,1110.829126714892,1015.9675052158485,4
1,50,3642.2295801000128,3516.3243570844625,1,3682.8782689938344,3605.7744979247586,0
0,49,1114.5923107773694,995.1752986430641,1,1206.959461759655,1089.6212630007524,0
1,36,1005.7398321161355,932.5546648408568,1,1101.6480278091183,1012.4983461680561,3
1,57,2164.637739964646,2069.189062636355,0,2232.462443978287,2161.4566893745377,4
1,28,782.9098526830159,729.5153542501823,0,910.4241946127518,836.2098153273841,0
1,43,104.4889147340573,41.36436612388455,0,256.53772423187837,146.14542765835233,0
1,44,1138.303445521129,884.2745305881717,1,1194.9182129229541,1073.8915187547225,11
0,35,167.95579259598827,43.95468343923048,0,283.88976163969386,169.62176725567002,9
1,42,122.25838724240788,82.38597686048986,1,270.3596240604214,189.8964797629642,1
1,38,3163.6885660734815,3031.176501167265,0,3237.645176519585,3121.7470892894316,4
0,30,755.5453235278895,624.6983006294931,1,823.6784848920639,736.9095839186241,4
0,28,501.65030394523933,353.1423798773127,0,540.4046545275119,461.11353011437916,7
1,28,101.57110076877221,-88.36339200018347,1,173.98107281240866,47.665067735109346,1
1,36,7507.529645945205,7393.182107479488,1,7589.142623252191,7497.460731444096,4
0,38,-309.6287018062821,-462.8778501287913,1,-168.1656671282258,-341.11793474680985,7
1,40,647.1817027992197,566.3112675601656,1,770.4078669826446,678.9061235497327,7
0,53,546.5799810121179,333.809855118806,1,546.5799810121179,437.1296234804432,9
1,22,671.5445516529098,610.7296622964946,0,832.684297544545,683.926984527552,1
1,34,248.10695813099665,187.25018419235613,1,416.87781105944623,281.534876075131,4
1,42,-9.940517770787821,-92.0195027877088,1,137.02298745112552,6.716496322267408,2
0,52,371.18790711554277,234.16694491166356,1,464.4464793260212,338.5732679304301,9
0,27,-305.2554692676483,-409.585396317934,1,-185.1089702762896,-315.7544932681701,1
1,51,540.3481756895203,384.5607211688002,0,570.9134389462643,463.7001057623608,4
0,49,347.2800539591019,228.9188611655291,1,390.26993045269273,303.91462458857944,1
1,51,-67.0002933628196,-160.20122596122147,1,61.757406947137284,-30.085711185688716,1
1,51,2590.740452421457,2484.345088326417,0,2746.1218918143986,2648.044073274799,4
1,39,398.8425989359966,315.48377387720154,0,549.5220728809232,412.5034107984819,5
0,50,808.8002652195358,710.5067073890627,1,927.1673709226499,843.3243887959771,1
1,42,590.499954393721,503.90461231925696,0,638.8370044421032,573.8917265181863,10
1,61,2424.2790519153896,2402.66607562221,1,2724.0180326960854,2542.0409579949223,5
0,27,85.81388993059542,-55.15123962481999,1,117.41602968049745,54.02077657534141,7
1,39,329.31327866600765,244.53875070482377,0,426.96265990773253,327.48235208324144,7
0,36,83.24764259575248,-140.39545429843443,0,163.78894152832763,21.75121153667762,1
1,31,17924.140202289444,17766.499661266276,1,18029.347420024358,17901.19558099413,6
1,35,359.48885676473117,321.4182231999588,0,593.6266950531324,433.9434284386971,4
1,61,4309.634099778986,4111.934506287773,0,4351.938634192241,4253.3800087663885,5
1,37,4703.021617985805,4637.4669448187515,0,4783.615067450896,4703.605942296738,0
1,35,412.37065776072774,331.94684582363845,0,477.77625827024775,410.7250508476627,10
1,43,2335.5640751105057,2290.8277380656878,0,2508.299734593971,2375.7843478044797,4
1,46,660.4158494490374,509.7769663359122,0,718.5704841532001,612.7306256796753,4
1,84,4875.202992451362,4597.793543911732,0,4891.905864017012,4768.975119939611,5
0,33,230.2654358975374,143.80686621019782,1,338.9461574342297,250.4120480004911,7
0,43,2.4827815318457596,-47.7363533153527,1,170.82160819323806,54.40308510600802,4
0,44,1408.0697660094183,1348.1573400118461,1,1555.8822454662663,1453.6830649065346,7
1,43,2447.5955338698536,2447.5955338698536,1,2639.2664082899228,2565.884644857623,7
1,46,585.1863193883463,585.1863193883463,1,741.3836041573993,651.3824161248975,1
1,32,2817.6477392963475,2610.0962449876456,0,2846.4964818141893,2698.9990543538142,9
1,32,438.7212555640336,414.05848901483745,0,598.3945234513285,495.6676234433772,9
1,35,689.8016649143151,560.0419631660791,0,874.8795596854354,674.2280888585049,4
0,39,3548.114679619085,3403.813386436645,1,3621.721016875024,3499.147987147025,9
0,37,1476.1130897317425,1455.0949448973242,0,1646.3496015122964,1509.3466794774358,4
1,29,1894.7284615613987,1694.4968881950158,0,1895.9948815982211,1809.7345487587577,4
0,26,664.5578263519396,578.602206926441,1,747.5818550195814,649.8976641674965,8
1,30,870.5513762806057,790.1165874448731,0,1001.9529019788181,902.8154804654,6
0,49,1046.4663329479968,1012.718664110999,1,1210.9041970354199,1113.1473838492166,1
1,52,151.17457790084157,-4.586572933830155,0,153.4794964526726,81.80976573423581,10
1,26,257.8288015455202,163.4855919204872,0,392.7884876985128,256.1352092499569,0
0,45,1252.7680461850746,1173.2800424343657,1,1407.4300557386787,1272.8825842524386,2
0,37,1516.7605978428583,1512.717594855584,1,1680.9025994877968,1583.777428648768,0
0,41,89.07185165815959,-17.56345395848011,1,209.6325631734701,80.46011744909184,0
1,49,1078.2191546180818,989.8908904336766,1,1219.546012722923,1088.5283278692982,4
1,34,30.964537859832774,-100.23326132985946,1,95.52703552455691,6.3668722222516765,4
0,37,3939.7402425204446,3831.560711952997,1,4070.670340219589,3956.779112409088,0
0,34,2660.6275499566736,2495.1103679276994,1,2746.3590748406345,2658.788685914849,9
0,46,13.196225761173395,-24.72622207343676,0,206.92467327427335,105.30997114842081,2
1,31,189.23464142057009,-89.85224232304779,1,189.23464142057009,71.37642108494114,4
1,41,774.801978459007,739.9817337850058,1,870.6545824602777,813.5314419703718,7
1,73,602.3148098416199,478.2929438936698,0,770.9158684376257,557.3744526224444,11
1,37,296.4258038481623,93.2817088643425,0,311.8780851900783,207.74425065562008,4
0,29,229.6799445336148,179.20471266403706,1,391.9953101332162,310.8415589089627,4
1,54,1514.5242764698162,1513.659353659527,0,1651.6370117863175,1566.4385547446361,10
1,35,209.5195386843489,174.08366995609686,1,451.76929391624776,306.0276683181071,9
0,27,246.8418869252099,176.02126148875988,1,363.5701695108468,256.2053656039204,9
0,42,752.9559187732599,666.5823388242616,0,840.5553674614613,769.1048873004897,10
1,38,3995.1168538615357,3957.5258888932835,0,4121.640833686351,4017.217059725954,7
0,30,243.3349180797243,243.3349180797243,0,401.9619219502654,310.8334029759624,4
0,45,3394.4112880344933,3277.086367140827,1,3525.832319785774,3383.4914013568514,9
1,36,438.798148908755,233.48562934727593,0,481.0654280089069,372.1735293517127,9
1,36,397.41130640435483,278.4715928374951,0,545.2078827953444,413.7145243284871,11
1,75,1411.076364373905,1282.0207110845104,0,1556.064772192558,1425.1500078880235,5
1,31,3302.664273285952,3190.0341188344287,0,3413.200652517895,3272.7788015384644,4
0,58,-99.90958899409293,-142.35064625376907,0,109.9341233664642,-46.46968402984068,7
0,42,176.5482057141884,6.954489036778753,0,176.5482057141884,97.54631906121425,7
1,49,73.90618108694811,73.90618108694811,1,339.87917322268163,203.65058556408056,0
1,28,266.4515216032678,221.02748626700804,0,419.7115687098581,320.31489841672294,0
1,34,67.79715361385172,-107.40446339083292,0,91.9160461945921,3.0232769203823184,3
1,50,504.78378139159247,329.3640278319159,0,504.78378139159247,404.15668751734324,3
1,35,239.79889888622068,109.11715436936574,1,291.6186001579405,186.07228795152332,4
1,78,1774.964860945791,1658.399299401134,1,1935.5460013167183,1782.167968144232,4
0,54,-503.9678001766323,-564.2962314424292,1,-381.13616826447566,-475.7447091841535,1
1,61,916.343680217691,757.9040798730098,0,1038.958522672907,932.8620573434448,5
1,54,5430.199000384309,5387.496190576751,0,5544.381985107403,5476.655149082591,4
1,37,271.3605640989148,232.9517455591413,0,441.1884715119548,337.62237146630565,9
0,49,342.80826023748864,293.8647071217591,0,433.33883821408904,367.5497130023732,10
0,54,66.44804089773767,-13.893526130437436,1,300.2130053410471,143.6841502888231,5
0,50,3233.8521439782403,2986.7896849643525,0,3235.6839685365617,3118.3248139038064,9
0,41,620.2959227925263,516.8080264985762,1,651.9678747683711,593.7223302095372,1
1,32,260.012500612169,181.92977165772044,1,419.7590741618381,291.4693304862973,9
1,31,940.9042910139513,766.0554916693321,0,1038.0054761303509,894.2473342166655,4
0,51,-1089.3822230135866,-1235.8521796629184,1,-1065.3464723721725,-1139.8709676949288,0
0,29,71.20884388036639,-161.953662640364,1,104.82177955344457,-0.04534830797381629,4
0,36,1751.4279896562894,1637.069674223796,0,1951.9361905133749,1817.0296960847882,1
1,47,62.61063469569265,-89.87276938019303,0,138.93187773489348,8.5416021898612,9
1,79,8255.634227253311,8131.43112572581,0,8431.5806474391,8309.164631153399,5
1,38,5073.25083340712,5012.644137737613,1,5249.599178060293,5116.424531095039,9
1,40,7957.013793931072,7894.714975058782,0,8053.960322887413,7956.276324181976,10
1,58,2196.060727042646,2021.8973680621611,0,2278.528571691736,2167.5035221010626,4
1,23,759.4379069844501,701.2496345004108,0,897.3333303792333,792.1456572374366,6
1,50,6570.949481086849,6457.90805782279,0,6624.606311855567,6565.674283796636,0
1,50,608.1068069428865,440.3214330074644,0,618.2196621564221,545.3141027896667,11
1,57,334.4540444830749,146.10854035743185,0,408.2989697047366,256.4575871438497,4
1,41,21.5033132559817,-74.67680493141984,1,56.67727613102823,-12.61603380070292,0
1,75,1670.1614624364843,1628.6196789559092,0,1902.7516443101667,1777.3316539182317,5
0,50,639.077803281688,639.077803281688,1,895.6476497137683,770.9907717791659,6
1,33,1507.974534551022,1440.5741352842495,0,1636.2257922929466,1524.4601811332775,8
1,61,559.0268387477017,276.2075128470494,0,715.17083893583,495.87828139089345,5
1,29,1597.1979565049694,1440.7460249008825,0,1742.2495092687845,1573.5890675187923,6
1,39,494.13648400715755,430.83262013092116,0,676.1878104227045,520.2684897171458,4
0,52,1374.5553150453106,1137.8840215021044,1,1437.3323461951104,1300.713348003786,6
0,57,1338.7194263835424,1273.7125357676045,0,1402.1254851753126,1346.1111202196569,10
1,30,7627.037187926961,7455.548119789904,0,7641.705418575377,7530.477028496861,8
0,37,623.005583228556,442.7062678369452,1,694.8013592516678,600.1917713142577,4
1,33,992.948906192958,992.948906192958,0,1152.3583247577537,1083.885703465909,7
1,43,2099.9602315258303,2077.3797645187624,0,2298.4468881551147,2175.0054001310145,1
1,53,2257.441780558102,2046.432448583599,0,2345.626401615499,2247.7356889787916,5
0,52,427.79028070969355,323.34887976515284,1,553.6566695400367,437.5785292479278,0
0,60,44.38451755104029,-140.11184848668543,0,85.65195337814303,9.65075643128046,4
1,32,2938.8473479221257,2825.4483218091464,0,3052.085361815221,2930.1837782109137,4
1,54,4423.377300018272,4295.19271346383,0,4481.520319014057,4396.9240804054025,1
1,42,-518.27682662498,-663.1649041318962,1,-432.8466207647417,-542.0796159436227,4
0,33,2647.6472503874525,2540.4287131423853,1,2775.2240115726877,2660.5367307144907,4
1,32,4628.860470144348,4551.109454750489,1,4780.232767848936,4662.0324343200855,9
1,30,126.71365551828919,-39.41464155835499,0,134.0266035055237,64.83235946118806,8
1,27,286.5241648186296,71.87792759493449,0,286.5241648186296,162.0302364642341,6
0,31,935.7668169239736,802.4500742989218,1,997.9152305998424,902.3954633853614,7
1,63,3861.4091177059363,3803.554607905694,0,4054.8843624338638,3920.3405488139097,2
1,55,986.3040044820991,841.2612179051522,1,1056.3241227403591,975.6913998073632,3
1,27,1657.361196355648,1590.565922230976,0,1809.734398123585,1703.4130407770076,4
1,35,357.6211365584867,307.0722864316844,1,493.34023033133315,392.1142641579288,8
0,49,13745.653504107393,13703.921356646026,0,13913.781813065812,13821.8497082342,10
1,32,551.5005515515759,402.8220240416699,1,564.1362127309765,488.5567490341458,9
0,33,306.5099890803628,249.98605947788164,1,497.66353590591154,351.364240340635,9
0,50,2835.7549581532944,2835.7549581532944,0,2979.2488451988265,2907.49834922412,4
1,55,325.9715861211585,138.903702928339,1,329.98734616361486,246.99660343731637,9
1,32,3043.5631596594353,2864.8574137444352,1,3071.044378226052,2982.8994314319225,4
0,40,214.25332175957007,97.03629675040523,1,283.82815876779745,194.56168681195882,9
0,37,920.2750561592959,805.4087739531094,1,979.9419005973971,870.9319459914261,4
1,50,40.60703546296034,-122.07968075453925,0,80.46273554808641,1.4626931424724559,9
1,62,3348.440265851298,3236.2412393676773,0,3460.1762119160594,3362.001810191541,4
0,38,755.4366900767873,595.655155650674,1,917.0787503196148,729.3423398336158,4
1,77,1782.7205587729377,1657.3390362597827,1,1866.9211852437527,1759.963719679695,4
0,33,659.114197360261,537.5574819536381,1,741.1636110834776,658.1863303635029,0
1,43,2129.6313900458067,2090.135772166775,0,2246.912977155599,2152.0120209347238,7
1,53,209.1598884811752,50.72855984109614,1,288.5326468021816,186.87662997478168,9
1,59,195.98776105099347,1.7657195505683347,0,195.98776105099347,106.69269902200365,9
1,64,695.3997587822395,437.04519185632626,0,768.7790243739593,594.8520268182866,5
1,27,360.0134491204207,300.298173728068,0,536.8225459189299,390.7771145092893,9
0,27,11916.909331337567,11725.324322241471,0,11974.368799796259,11858.121995351297,9
1,41,5028.0858133498305,4945.921765238853,0,5146.346359496832,5063.737344624384,1
1,39,17.626151392297547,-143.93637194165584,0,132.9290068456976,-8.169103612063584,11
0,44,1466.7688795692357,1351.287340123912,1,1587.156054935497,1464.4810161688,4
1,57,848.5599403641728,700.6919377105527,1,939.7412002989932,841.8414542734935,4
1,55,2038.6875011994732,1894.0920827797588,0,2129.945021268036,2037.7187742224428,4
1,48,989.0126544272513,801.5886144172318,0,1033.2558833472226,919.7515202001567,10
1,26,1130.5925937362533,1087.0885625621008,1,1328.0482116262624,1223.0142822013868,9
1,23,590.0485728607084,515.3254067886465,0,687.1987882851377,599.0266108737312,9
1,33,1713.7599551723563,1676.810589591733,0,1879.5443361456498,1796.490277326512,4
0,32,941.0488047572027,776.5752973107582,1,977.2348495591311,895.0813625535952,1
1,24,537.4553083857763,276.4755209374154,0,537.4553083857763,394.8688700744284,8
1,35,159.36980376375465,59.35011965375628,1,273.294480031347,172.7142671465209,8
0,39,-4.432999862534855,-120.03963636538394,0,124.91745537927021,-3.514451687571446,1
0,32,6254.075622389657,6167.259052048507,1,6329.347713768019,6238.565052367474,11
1,35,705.4988746857308,649.8104872150196,1,802.1344246827799,717.3517397377061,7
1,47,1121.0649515364557,1049.4830143943177,1,1306.59647963607,1159.4009881885604,9
1,36,2060.882814088008,2060.882814088008,0,2227.841531833281,2149.876952069885,4
1,41,1480.7459002575902,1453.5981629222163,0,1626.483994096403,1525.053719223965,0
1,58,579.6029907204459,511.765325458464,1,717.2658305612036,607.3461262577368,9
1,27,11896.092962662195,11778.254326949947,0,11956.109260496103,11855.258754476466,11
0,33,263.2533786752338,200.94825293573643,0,365.800031965603,282.4512133333195,6
1,38,55.656241976736595,-24.36537808814944,0,227.4180787605711,77.6018832721407,9
1,56,531.0781920955345,522.7687861979886,0,710.6331040003968,597.9948772675359,11
1,60,1833.8961202213497,1740.8781236466698,0,1980.1115459477446,1844.0992580847612,5
1,34,1445.7971626638796,1365.1041603402912,1,1581.1691072987019,1461.9140205324827,1
1,36,1394.87967284215,1195.4327123445423,0,1474.0404730244002,1352.515007806787,9
1,39,-7.035217465293198,-61.56100192981073,1,103.78505155484048,13.23398946412392,7
0,31,501.60746721233824,377.2336981902016,0,568.1209438910713,456.65588962832066,9
1,36,856.1892545579973,840.4495423893406,0,1054.9843578487835,919.2367239651455,4
1,48,18035.306039514973,17875.316185957512,1,18083.934335330054,17969.52985558978,4
1,53,1641.8200798640328,1454.4069648506184,0,1761.1778693682625,1643.1505721477931,4
0,51,1668.3105742849864,1483.6599008868366,1,1761.7406797490337,1618.2687420064112,4
1,52,654.7902716862735,440.4094601933548,0,654.7902716862735,579.8771315783654,4
1,34,7990.393946894196,7884.0159998165445,0,8073.973266212688,7995.456722839173,4
0,28,873.2210032065984,657.5777917315678,0,912.7864548310228,812.3731134382037,6
0,34,-249.77930485154917,-390.3901417256808,1,-167.22363384179778,-261.05076283016723,1
1,46,4995.940993482153,4917.7743761882575,0,5105.5906896478,5012.320792602824,0
0,47,1264.787354976561,1264.787354976561,1,1492.1981792264235,1393.6583770616796,0
1,41,72.35245647097128,-9.071274363474672,0,176.5384783746369,91.72523405715887,10
1,29,1462.94295053584,1270.1259351758777,0,1462.94295053584,1367.9376379432304,10
1,26,2051.2625814162657,1876.5730732905317,0,2119.527701184069,2000.2602284806376,1
0,32,283.8663330780819,180.7969282658556,1,383.6038929072715,258.7361989057314,9
1,61,559.0279958646058,433.806418740466,0,766.9503177867928,547.8852030556286,4
1,43,403.5556267292274,284.51521077663506,1,538.3943992005117,406.82294973777385,1
0,30,3817.0997552750746,3626.0554182353408,1,3885.6740215050486,3779.129689428421,4
1,30,802.8033442711779,721.6452783138534,0,957.4512727379074,839.2635248930202,9
1,31,-79.3030823433641,-121.54148132100629,1,144.35002003847052,13.80851887329369,6
1,29,876.2885562179328,743.6505328094612,1,1016.4883111046827,877.0884575349392,4
0,27,823.2842291445041,693.5219098580269,0,943.3051161641336,844.8999654837048,4
1,60,280.8311479330569,106.9351901405868,0,424.77965548299045,260.9432107463178,9
1,44,1752.9647445678847,1663.7261412663038,0,1879.8238271121384,1779.4604933038058,4
1,39,-61.558884199624124,-115.3774679427214,0,105.61617868757737,0.3116528378744944,0
1,35,646.8572446303838,454.3580600149895,0,714.5922179393206,619.7787201869537,4
0,30,189.78137773470797,102.34463583256391,1,286.4555603556654,190.2392620731036,1
0,53,1005.9148458622985,1005.9148458622985,1,1216.789743729963,1110.8992655944455,1
1,30,5261.928494936636,5241.249819781642,0,5466.109614245047,5348.026369318947,4
1,71,3410.8493010006673,3060.882328037488,0,3410.8493010006673,3242.975496001524,11
0,50,124.1976076832868,13.941205853039975,1,208.0336453291472,109.61813493127217,9
1,42,1045.2695249234835,868.8888685517431,1,1071.995884457048,997.798490880692,9
1,64,1619.8331264827737,1465.3621170077022,0,1766.2888860121084,1612.0808181503407,5
0,32,633.4577289947281,611.3834518219536,0,800.9973316015548,703.8992097359768,9
1,65,978.2048907630016,894.2984093431743,0,1069.3553301589284,975.4248810618628,0
1,52,1085.7798566040747,886.5860575773005,1,1085.7798566040747,981.7937100725716,7
1,60,88.67310353362994,-80.92446434603627,0,93.51732366128199,4.135741125160837,3
0,37,1526.8466148757193,1526.8466148757193,1,1741.6934654939619,1641.4764826202652,4
1,37,2076.0076091125256,1948.900363945295,1,2179.042286291079,2047.8257656894473,0
1,20,806.3359051655895,737.5625970509892,0,881.8705000428058,816.4822745111632,8
1,33,204.1586897859216,194.686813008334,1,429.0251498711757,291.9600257068888,9
1,44,2338.8952422549596,2289.91439068885,0,2436.568774957599,2368.6708415135454,4
1,33,-18.251494688798203,-18.251494688798203,0,252.77160306193124,140.8587229906366,9
1,45,211.8897033309151,108.63659337533161,0,403.0671547041459,198.32800008182127,0
1,33,28.610677210627536,-94.91384265848131,1,133.26420775965136,1.8851400384191623,4
1,44,-62.6788720490707,-95.2511574687881,1,129.49714459013276,-0.18727206263101187,10
0,39,168.22533781853204,131.0777653366252,0,333.837681279519,224.29352754443704,6
1,26,774.950928986382,623.6742896114275,1,909.6267750215334,760.4526127847328,0
0,29,2216.206608038305,2170.6939823866087,1,2331.8175211207617,2266.7362851903026,9
1,34,2072.1523848217853,1944.462611336648,0,2192.4671692783427,2073.179499601954,9
1,28,117.68535512057596,35.10010173463411,0,174.90295888287395,97.74616646145357,8
1,26,286.1967840308848,159.09803219053455,0,294.92014587013455,219.36864521777886,4
1,41,290.55120465054705,104.83711595083747,0,351.1156009562182,245.10644203388208,4
1,80,1006.6145257525479,838.5439444555134,0,1096.4965625071263,982.1271956179958,5
1,41,-32.334548399514304,-115.68756495459711,0,119.11161231408066,-1.6748368094876258,10
1,39,285.9765250501103,164.35423744653664,1,351.2704332498172,254.392938646072,0
1,30,2366.815788660997,2145.0714201818255,0,2421.8705053033837,2307.7643337464624,9
0,56,2461.6095953298254,2290.951543643589,1,2497.747735476097,2361.9424541542317,4
1,62,1116.4200200617809,926.3340311269773,0,1125.1479929772115,1017.7947871688474,4
1,25,1840.9914509827381,1773.3696007699348,1,1927.4482028122857,1863.5246517341689,1
1,59,577.4049060531695,368.3850174191782,0,642.7955051097333,502.8014316920747,2
1,63,5179.648025810233,5035.14442651097,0,5218.281259565844,5121.650171482858,4
1,44,130.95487175719393,130.95487175719393,1,389.0876231313277,238.51559433672534,4
1,28,-10.619958501674276,-164.95482440414776,1,35.14371352172432,-40.63091226685343,1
1,36,637.9295464101278,404.6496829431277,0,643.6315220606061,544.8087235130639,4
1,46,867.8662297908113,706.1866373600704,1,908.1732816895371,804.5256598919603,11
1,28,79.62928211981145,32.33572781743554,0,240.75241365217778,112.20768154110493,9
0,51,1363.3253092585041,1180.3664832174743,0,1389.6419101450622,1278.881617489051,4
1,35,520.0224666497576,431.61039914711876,1,619.9081282967554,532.5185308793035,4
1,71,259.77983616420966,213.53478152537065,0,404.16490834758207,297.62401449615794,5
1,27,3120.949295811701,3047.8062073231354,0,3286.951084082953,3152.7336882440836,1
1,57,1053.2992247655743,893.8202900639847,0,1178.630435740075,1042.2828814111303,5
0,48,389.23999525839156,343.90891321611787,0,595.4727409732661,446.76720932432147,1
0,47,16.705940221494984,-68.85114954685106,1,95.08160642830016,6.670267140829688,1
1,37,398.4111976688646,242.17391981504835,1,482.99676971067424,394.8822555015892,4
1,28,296.8163633845958,130.8738815789305,1,364.84890231794327,250.30511959997938,0
1,41,1047.8607632142255,1008.0416934375547,1,1152.3021212943631,1076.198405000918,10
1,33,2863.3813185267895,2797.485034527702,0,2965.950243168248,2875.780711995229,7
1,73,709.1370872767001,678.8181870171005,0,925.262355299712,795.7631934791444,5
1,26,58.260841850583724,-107.05344735551384,1,102.55578242769863,-9.388008153586982,4
1,72,956.4979042979527,831.6680793914434,0,1086.6204376698115,949.3758995436601,5
1,33,163.22833090653418,38.712869744078375,1,176.3688295996359,127.51187303575207,9
1,42,897.9225363135181,754.379299644673,0,1050.9139265303809,925.7791518699784,11
0,55,787.249370397679,695.0747409890649,1,870.4318082051747,795.5383746513214,1
0,46,964.4479841765732,817.0907153226119,0,1035.2080174023124,928.5575606343446,1
1,37,1933.4944902688662,1879.1463587897474,0,2029.8571266370786,1951.5227162050978,0
1,49,5878.032935229464,5770.620002518909,0,5986.246005980222,5877.504470112669,4
0,30,-9.347545745737659,-48.60941102207388,0,102.8391727464656,10.582494772377155,7
1,37,992.8692267434712,899.9658166748204,0,1039.9497102738549,983.1007882613649,7
1,34,929.6977688446138,807.4926900531467,0,1013.0919021064108,920.8844951519682,0
1,38,6215.959679572259,6047.5424087126385,1,6215.959679572259,6165.6175652565735,4
0,29,161.54726233788492,75.94989945836343,1,259.5420942025053,166.6569005853889,0
1,53,2201.9744103083426,2125.6719393834405,1,2349.9938227833486,2231.6177136508263,4
1,46,427.2977172117103,278.4956780209234,1,552.7811339398462,422.9044889040682,11
1,62,3042.64106615676,3011.4459099724613,0,3212.1746713811235,3124.614842537842,5
1,80,8361.818243142756,8223.951395020644,0,8426.006164951104,8324.488044781028,5
1,28,474.0161764817361,384.24863603027256,1,536.7230110349756,441.70081617134804,11
0,56,1802.8953479131142,1749.589568244239,1,1964.8428559782014,1848.241675286782,0
0,48,188.94091951930636,106.68345203593505,1,328.80710704474495,231.07897155649061,1
1,61,1859.7952786205087,1643.6253550648205,0,2006.6027333489817,1838.3702892009985,5
1,24,639.1891213178362,497.74291195019305,0,698.47023289359,597.2037746119913,9
0,37,116.04767274467581,-70.2760120238194,0,181.57692115624133,21.686021988262024,4
1,35,495.5278551178941,393.8925672006751,0,586.326558414757,482.0138313756942,1
1,68,1403.510953844429,1299.7493201044708,0,1523.4758552800931,1425.946624304762,5
1,61,10910.972967749465,10749.518373250308,0,10946.402257782935,10847.033546044313,6
1,57,6925.596727803905,6798.6474528006465,0,7012.099888797058,6892.522732787461,4
1,73,811.3947650852901,708.7101700244173,0,941.5841439490216,793.998671788944,5
1,36,3546.914232337281,3546.914232337281,0,3908.9811422089906,3674.61306263683,1
1,45,4086.7881426823396,4030.5489120844204,1,4204.7610651358455,4112.970519984242,4
1,67,612.352378387216,594.2282219792138,0,814.0288711041497,707.9730297144204,5
0,47,308.9875357200075,218.30974092739584,1,407.2783663664172,304.84730455154056,7
1,35,2664.844142886598,2552.1351452224544,0,2770.543291408454,2643.6801088864186,4
1,30,8093.323617204208,8034.950367743654,1,8166.234528224388,8090.524174503787,4
1,37,3116.280758310225,3033.8198475293248,1,3284.1772555790376,3152.7621393793843,1
1,35,427.5903822502885,401.76077548065643,0,567.9915947976928,466.260785237626,4
1,76,1451.3917253880054,1306.7445981900776,0,1498.8811814335256,1408.6234905603155,3
0,28,345.538635606692,302.672086516815,0,494.36864295007365,400.37142433421803,4
0,46,43.8140685534236,-77.37781818085644,1,90.10982766451157,-4.209487650405537,0
1,60,362.9309357083867,299.1956774113154,0,592.2329882316543,458.1686999392908,5
1,44,1945.2843926738242,1945.2843926738242,0,2101.396043668914,2028.22712620249,9
0,36,300.4683031473506,187.42117768683045,0,393.1494090770309,276.9288400566612,2
0,34,1556.9127872502697,1403.8736690343067,1,1570.1494353275264,1478.356132427146,0
1,25,256.36044472824665,56.37944797468403,0,300.67261263654586,156.61044172440384,8
1,36,1214.095617857149,1141.7035807813797,1,1293.2908415089767,1219.4368572111237,0
0,30,994.1973886614674,904.0284856930969,1,1054.2329357412286,996.5889829739822,1
1,46,236.37653013913265,135.82437865395337,1,389.4656780446472,271.78272150639316,11
0,47,3618.6068356703695,3590.746994753017,1,3781.2509716930426,3687.677532159464,1
1,27,536.9396988144863,479.9868748319998,0,637.236405629446,560.11029536053,1
0,56,614.7323276670072,395.8710989546132,1,673.3914007916763,554.0369196791086,4
0,26,3194.753796716795,3158.2639495238323,0,3371.34284676106,3230.778892684298,9
1,35,960.7433310002004,862.8057847544551,0,1034.2949403764244,967.7639155498854,10
1,41,1694.4691666436493,1465.1230426203283,1,1748.0817601656513,1635.3551091184668,9
1,37,1781.6002831769026,1625.9687954509113,1,1814.6770583137077,1709.519730689745,9
1,39,106.83680380115968,-39.9933388988554,1,117.95104337174172,44.002350510176875,9
1,60,-51.7350526156418,-140.09861077441957,1,63.98082885518936,-49.126707634960844,0
1,35,9.137710245777285,-106.25350043430535,1,129.57347212802136,9.441715051137377,4
1,54,1254.1885503198143,1214.5759158412855,0,1402.6872278542492,1300.8036555543188,1
1,26,69.80812072252559,-22.05805777492408,0,157.9208619344426,82.23423710865447,0
0,30,939.0115013623331,767.9817676771833,1,965.1890919164089,877.8344340366742,0
1,61,2661.8226364120364,2405.6667498239667,1,2661.8226364120364,2551.5796160649547,5
1,52,252.05976148160215,233.79830831279094,0,439.7071485979099,322.23370402187874,4
1,77,950.5779694439507,640.3125516041247,0,962.0554310432688,812.2429443661185,5
